id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
7dltD9eEX7X1zk8JJ9BS0e,Superstar (feat. Matthew Santos),"Lupe Fiasco, Matthew Santos",72,2007-01-01,0.572,0.822,11,-6.015,0,0.207,0.0,0.359,0.472,94.812,289000,4
46iijEOBsZwr6Ft6NGLdF6,Mukti,Ethyr,17,2022-12-09,0.634,0.924,10,-7.898,0,0.0178,0.893,0.195,0.263,122.993,355000,4
2doq3xkPzR6Ki4qtOaSTcb,Darbar,Kahani,23,2022-12-09,0.781,0.694,10,-9.302,0,0.483,0.863,0.168,0.334,116.0,284483,4
1DVDH29Jt9ehVao15LndVh,Key 2 U (Love Somebody),"Lakim, Through The Static, Saje",12,2023-05-26,0.757,0.571,11,-5.213,0,0.68,0.397,0.104,0.123,129.995,221538,4
3nzNv1EVkuWOp2OEzkF4LG,Hoodman2Manhood,Children of Zeus,40,2018-07-13,0.702,0.415,7,-6.623,1,0.272,4.06e-05,0.34,0.561,77.036,178856,4
7JCfurFJRcGufOHFQJsdmS,HYPER DAI,Daiela,43,2024-04-19,0.646,0.59,7,-8.283,1,0.291,0.139,0.655,0.221,84.831,129882,4
2K6f0hncJdVzA9eK76JIxN,MESSY,Tommy Richman,56,2023-09-08,0.801,0.672,4,-6.071,0,0.243,2.4e-05,0.3,0.795,150.028,151875,4
5gacBL89pUlPMb3dx6WKhL,Lovely Day,Jestindothat,32,2023-06-10,0.721,0.456,4,-11.683,0,0.0597,0.872,0.1,0.419,98.01,159242,4
1OpOQEXmaXVR1DUsfAWG1x,Peaceful Abundance,"Ilmago, jsilos",16,2022-12-30,0.489,0.529,5,-11.143,0,0.00446,0.909,0.203,0.123,84.994,136945,4
3CiZbUTU1JzaATzddxJlRN,Passiflora Flavicarpa,Ciao Ciao Marigold,40,2022-12-05,0.91,0.401,7,-18.653,0,0.926,0.912,0.159,0.817,117.009,121282,4
4snjdpudfNYyo9uwNwsMuT,Interlude,"Cabu, Pastel",35,2022-01-28,0.853,0.81,5,-6.752,1,0.106,0.748,0.0755,0.611,110.033,121848,4
4C6nvaVEQHu0Jv2x6SGHAD,Gold,"K, Le Maestro, DHANYA, DAO",36,2022-07-01,0.81,0.47,8,-9.452,0,0.0128,0.901,0.0832,0.513,104.99,112108,4
2fKcPpSsmQg6Y60jKwoOxs,Organic Spirulina,"Ilmago, jsilos",12,2022-12-30,0.598,0.177,3,-12.665,0,0.0524,0.807,0.112,0.712,93.141,147100,4
69as3UzTE85GAbp6Wy10GI,HennyMadeItBlurry,Mitch Geist,41,2019-02-03,0.966,0.47,7,-9.977,0,0.637,0.486,0.112,0.412,112.001,137143,4
23PiHNkinUQQuhQ5ZNWHC8,Biking,ROHO,30,2023-06-30,0.561,0.368,11,-7.729,0,0.341,0.459,0.0968,0.259,69.957,130500,4
09izbGnkXgauqJaIUOxhff,Global,"the Kii, Lazlow, agajon",35,2022-06-08,0.778,0.417,0,-10.134,1,0.000874,0.882,0.131,0.279,131.099,132901,5
3Y0Gg3BMHJq09Afi8g6BhS,Garden Plaza,Valentino,47,2024-01-26,0.797,0.694,4,-9.355,0,0.00605,0.823,0.117,0.348,127.0,126614,4
6Vx2Z3efuMINFSDOX1PoAu,Turtle Jazz,"dublon, sunflwr",50,2024-01-12,0.809,0.418,7,-16.612,1,0.764,0.799,0.0966,0.523,119.019,193613,4
7x0OSrd8Uw7NJAqbb2vbz3,Summer Jam,Mackleny,40,2023-09-29,0.765,0.458,1,-12.616,1,0.343,0.00183,0.0846,0.319,121.996,127894,4
4oiuHfgAUlp6aHkHIsTijj,10Min JAM_V2,Berus,38,2022-10-14,0.7,0.466,4,-10.225,0,0.0757,0.694,0.617,0.463,104.986,99496,4
30n0HW1aGSgyHVjBGRLsyi,Jubilation,"Lucid Monday, OhGodDC!",26,2022-01-24,0.538,0.335,2,-15.307,0,0.133,0.538,0.329,0.335,106.952,78792,4
62cakl5aUiq4ax6FsQDdlg,Jones Joint,E-Conomy,27,2022-07-04,0.797,0.485,2,-12.119,0,0.0901,0.882,0.0723,0.251,101.001,147697,4
6V8dXGSpMtDxnrTAfgNZhW,honey lemon tea - Glue70 Remix,"Jadu Jadu, TAMBALA, Jaydonclover, glue70",33,2022-06-15,0.632,0.629,9,-9.499,1,0.631,0.188,0.0902,0.424,159.983,125421,4
5Q0glbKHEr9CFGfbX29srw,Don Jose - Intro,Kansado,27,2018-02-23,0.773,0.629,8,-8.258,0,0.519,0.667,0.222,0.619,122.078,72787,4
6ZaA3WAY3InUh3hSodbKsQ,Birds,"Ilmago, jsilos",6,2022-12-30,0.651,0.526,8,-13.258,0,0.314,0.878,0.144,0.631,86.484,126246,4
7wojGpJ1u6NBaVepY0z4MQ,Here or There,River Tiber,34,2023-12-29,0.222,0.557,7,-11.371,0,0.824,0.91,0.165,0.134,84.849,140571,3
7E0ck3kZmSzHTsnkXRINPv,This Too,"hxzel, Beatchild",20,2023-04-07,0.618,0.682,6,-9.511,1,0.132,0.593,0.12,0.84,105.118,157824,4
5t5dLsevsolcxYSttQu1QN,Cidade De Azul,Tusabe,35,2023-05-04,0.673,0.579,9,-17.545,0,0.124,0.747,0.177,0.0603,199.987,181079,4
5YWyB1Unzq0sO6DBTqiVuw,Imported Couches,Larry June,57,2024-04-09,0.469,0.813,9,-8.071,0,0.376,0.000106,0.12,0.436,78.369,216047,4
12VH4g5pTMZmrUVzfJq7F7,M a k e I t T o T h e M o r n i n g,PARTYNEXTDOOR,69,2024-04-26,0.677,0.622,4,-5.901,0,0.0831,0.00749,0.154,0.0903,122.738,168453,4
3UdquFlgsSBKueNRHgjOiG,MAN ON THE MOON,BROCKHAMPTON,46,2022-11-18,0.736,0.737,7,-7.726,1,0.0732,0.631,0.109,0.534,145.006,240600,4
55VwJauY4a1oV5VbNLJo2p,"ON THE RADAR CONCRETE CYPHER (feat. Lil Yachty, Camo!, KARRAHBOOO, Dc2trill, Draft Day)","Concrete Boys, Lil Yachty, Camo!, KARRAHBOOO, Dc2trill, Draft Day",62,2024-04-05,0.408,0.535,2,-11.005,1,0.402,0.0,0.357,0.467,136.337,348409,4
2LHtu3z8Xa9AToxLRlLm1g,C o n t r o l,PARTYNEXTDOOR,68,2024-04-26,0.416,0.502,8,-11.547,0,0.474,0.0488,0.108,0.242,145.999,262081,4
3aqYeyV35gWl94CL2mQWGw,On My Own Tonight,Gandalf,9,2024-04-12,0.858,0.842,6,-7.319,0,0.0167,0.323,0.0681,0.934,137.988,194783,4
3cXX26hB3R4lHbZC2LFBao,I Just Need (with Lyrah),"Daniel Allan, Lyrah",68,2023-11-10,0.65,0.543,7,-8.617,1,0.472,3.56e-06,0.109,0.318,133.089,146165,4
1bFTbcaNB7jkJEErnmSxdb,500 Benz,Joey Bada$$,53,2017-07-06,0.676,0.763,11,-7.604,0,0.186,1.92e-06,0.107,0.624,87.967,201818,4
1FRF0NHXBW4ecdulGkTzJY,Blow My High (Members Only),Kendrick Lamar,62,2011-07-02,0.959,0.524,9,-8.145,0,0.316,0.0,0.274,0.84,119.933,215792,4
6cblRiEGDRNZgowcm951R3,Sandra’s Rose,Drake,62,2018-06-29,0.486,0.849,1,-5.432,1,0.0481,0.0,0.143,0.519,152.086,216333,4
47hsUYxvbTlBAN3sP9dEOd,Love Me JeJe,Tems,81,2024-04-25,0.838,0.537,11,-10.28,1,0.156,0.446,0.107,0.56,103.95,178042,4
2XK2iL9gSAlYIAbklTHxbk,Double Standards,Don Toliver,53,2021-10-08,0.674,0.644,1,-8.576,0,0.327,1.75e-06,0.337,0.667,123.049,191248,4
53dkS3h9uTNsWYZTPacnpx,Oldie,Odd Future,61,2012-03-16,0.839,0.583,1,-5.941,1,0.239,0.0,0.262,0.564,87.99,636213,4
4ZFtG5iuaJKr8XN4OO5BBa,Snow White (feat. Hodgy & Frank Ocean),"Odd Future, Hodgy, Frank Ocean",37,2012-03-16,0.666,0.738,8,-8.032,1,0.068,0.0,0.158,0.157,73.454,147080,3
6lCzAcWezcMroTYV4nZgDQ,Bitches (feat. Domo Genesis & Hodgy),"Odd Future, Domo Genesis, Hodgy",35,2012-03-16,0.703,0.404,1,-12.828,0,0.00251,0.0,0.126,0.256,75.524,200773,4
67nRofeeMvysUeO4FxB6tL,"Sam (Is Dead) (feat. Domo Genesis & Tyler, The Creator)","Odd Future, Domo Genesis, Tyler, The Creator",50,2012-03-16,0.504,0.634,5,-8.582,0,0.385,0.000396,0.151,0.463,80.996,202067,4
1P78FzaurPdqxSiT5ZwVei,Doms (feat. Domo Genesis),"Odd Future, Domo Genesis",35,2012-03-16,0.765,0.526,1,-8.801,1,0.0183,4.16e-05,0.433,0.27,155.938,193253,4
2njZNKMNAUjrTb1YzK3iz6,Real Bitch (feat. MellowHype & Taco),"Odd Future, MellowHype, Taco",33,2012-03-16,0.426,0.882,5,-5.136,0,0.216,0.0,0.0761,0.503,138.657,204787,4
4eVMZcIz4kNgeQNjlKGZbl,"Hcapd (feat. Domo Genesis, Hodgy & Tyler, The Creator)","Odd Future, Domo Genesis, Hodgy, Tyler, The Creator",32,2012-03-16,0.447,0.726,11,-7.636,0,0.0569,1.28e-06,0.276,0.545,91.038,220747,3
69phA1R4gmQsBFRQ3INW8C,ONE CALL,Rich Amiri,86,2023-11-17,0.65,0.539,1,-7.281,1,0.00617,2.67e-05,0.114,0.253,158.105,121399,4
7MAUQy99aM2AutCLYPj2Cb,Music Makes Me High,Lost Boyz,40,1996,0.841,0.599,1,-3.121,1,0.0029,0.0,0.296,0.56,94.145,270973,4
3jXnVpQwlQjdmepE3ddCX8,Wouldn't Get Far (In the Style of Game - Kanye West) [Karaoke Version],Off The Record Karaoke,3,2014-01-20,0.671,0.492,11,-7.498,1,0.0875,0.279,0.155,0.67,90.41,262280,4
4GIsskMpViPkt0uzPJTJSp,"Nasty Girl (feat. Diddy, Nelly, Jagged Edge & Avery Storm) - 2005 Remaster","The Notorious B.I.G., Avery Storm, Diddy, Jagged Edge, Nelly",68,2005-12-13,0.833,0.628,2,-7.041,1,0.0949,1.6e-06,0.282,0.645,106.328,286187,4
6tByydPskASjm9jTPkNQq0,Numb Numb Juice,ScHoolboy Q,63,2019-04-26,0.885,0.492,1,-6.015,1,0.00172,7.46e-05,0.081,0.203,156.958,107147,4
3fBbfrWZUuWWrMQXFISr7N,New Flame (feat. Usher & Rick Ross),"Chris Brown, USHER, Rick Ross",72,2014-09-16,0.702,0.629,1,-4.292,1,0.0506,0.0,0.0963,0.446,141.967,244227,4
6LwrEZNkvFTOypNwSLjuaJ,2 Of Amerikaz Most Wanted (ft. Snoop Doggy Dogg),"2Pac, Snoop Dogg",70,1996-02-13,0.849,0.904,8,-4.78,1,0.0248,5.11e-05,0.0545,0.854,99.258,246533,4
1ysAvOdJgUjc6CqOQxepaz,Money Made Me Do It,"Post Malone, 2 Chainz",57,2016-12-09,0.733,0.429,7,-6.511,1,0.304,0.0,0.0659,0.372,83.025,224960,4
61VlApj8p2ZaP0WTunTrKT,Give Up the Goods (Just Step) (feat. Big Noyd),"Mobb Deep, Big Noyd",59,1995-04-25,0.782,0.597,1,-6.399,1,0.0568,0.0,0.582,0.528,94.631,243133,4
3gY6tiCNsuVi6s8kPV6aQg,Nas Is Like,Nas,66,1999-04-06,0.634,0.845,11,-5.058,0,0.00602,5.29e-06,0.0598,0.929,94.0,237027,4
6BKAKoo7J2vwJGZJs5dhGD,CrasH,ScHoolboy Q,62,2019-04-26,0.825,0.644,1,-6.001,1,0.0311,0.0,0.086,0.79,132.02,161480,4
0Ed7MeXx64f6OcIuoTRCg1,Xxplosive,"Dr. Dre, Hittman, Six-Two, Nate Dogg, Kurupt",71,1999-11-16,0.765,0.88,1,-4.361,1,0.176,1e-05,0.139,0.929,168.96,215200,4
4vVjPTApwXZwB2H3mBq3ml,HOTEL LOBBY (Unc & Phew),"Quavo, Takeoff",76,2022-10-07,0.823,0.638,11,-4.377,1,0.132,0.0,0.228,0.155,127.984,142657,4
7nYvUtkQMx1v80S2FH2s9J,Regulate,"Warren G, Nate Dogg",75,1994-06-07,0.849,0.521,11,-12.999,0,0.304,1.65e-06,0.115,0.763,95.265,248867,4
68wXv4DokvcOVNvuJ7FbWp,CUT EM IN (feat. Rick Ross),"Anderson .Paak, Rick Ross",52,2020-08-14,0.744,0.777,0,-5.577,1,0.461,0.0,0.767,0.813,158.052,177040,4
5F7caGhe84C6ONva5S8yXF,Dreams,The Game,58,2005,0.63,0.78,6,-5.353,1,0.00499,0.0,0.206,0.281,155.779,286453,4
1ofhfV90EnYhEr7Un2fWiv,Changes,"2Pac, Talent",74,1998-01-01,0.865,0.665,7,-6.289,1,0.0453,0.0,0.224,0.331,111.113,268827,4
43CKG4Ag1kYOsNUCcHr7nI,1970 Somethin' (feat. The Game & Faith Evans),"The Notorious B.I.G., Faith Evans, The Game",59,2005-12-13,0.786,0.635,8,-5.307,1,0.094,0.0,0.0771,0.483,97.315,205920,4
0jFxJ1US3dmwQn7DJi269h,Fight the Feeling (feat. Kendrick Lamar & Iman Omari),"Mac Miller, Kendrick Lamar, Iman Omari",63,2012-03-23,0.569,0.881,11,-5.873,0,0.111,0.0,0.655,0.811,148.067,301769,4
00bewP2N7BXdzSRuwtyn5j,Church For Thugs,The Game,41,2005,0.524,0.802,10,-6.374,0,0.000712,0.0,0.156,0.474,89.036,240893,4
0Z2J91b2iTGLVTZC4fKgxf,Hit 'Em Up - Single Version,"2Pac, Outlawz",80,1998-01-01,0.916,0.844,7,-3.967,1,0.0394,0.0,0.0778,0.586,95.19,312627,4
1yIhFZoPNT8LcIz7n1MVHn,Jesus Piece,"The Game, Kanye West, Common",41,2012-01-01,0.432,0.676,7,-7.692,1,0.0569,0.0,0.626,0.256,167.909,233880,4
243C7wnj16KiWFlcIXwKf3,Pray,"The Game, J. Cole, JMSN",42,2012-01-01,0.676,0.66,0,-9.001,1,0.646,0.0,0.167,0.371,120.271,298160,4
57pOLYHz6mt5aMkOXa2Gis,Ghetto Symphony (feat. Gunplay & A$AP Ferg),"A$AP Rocky, Gunplay, A$AP Ferg",59,2013,0.49,0.921,6,-3.373,1,0.288,0.0,0.482,0.497,150.514,237733,4
1YmF9PvLhIISIANoMLIYGq,A$AP Forever (feat. Moby),"A$AP Rocky, Moby",63,2018-04-05,0.469,0.78,10,-6.49,0,0.224,0.0,0.13,0.444,125.999,233061,4
3FsqOTQT3d7c296eStnEnl,Lean Beef Patty,"JPEGMAFIA, Danny Brown",58,2023-03-24,0.497,0.967,2,-1.424,1,0.149,0.0,0.335,0.753,157.203,107587,4
6SOpcYM5MqlQqAgG7Je4iG,Woo,forcian,51,2019-01-07,0.0,0.323,1,-12.53,1,0.872,0.933,0.105,0.0,0.0,87273,0
2ABnmNgR9gnuFFegPnRoL2,my mild jazzy belle.,"yeyts., igory",43,2018-06-29,0.896,0.223,4,-13.965,0,0.559,0.895,0.11,0.606,109.103,97500,4
1J66fqwWZcJMFbn9ifPZ2p,lowrider,"halfpastseven, KRETEK",35,2021-07-09,0.583,0.447,3,-11.527,0,0.787,0.877,0.109,0.967,74.05,137739,4
3nzfkpvlC1Oan9ZyQ67yg0,Coffee Cup,Will Sessions,41,2022-08-09,0.721,0.438,0,-12.329,0,0.551,0.935,0.0981,0.647,95.058,87585,4
5BVH3R7tUbvkLKsWlXZ3bP,We Just Wanna Feel Good,BVNQUET,29,2023-06-23,0.744,0.767,6,-5.967,0,0.0167,0.00025,0.071,0.728,130.101,150613,4
2PVIOPgiTf6w6RlEJxQdkg,Sundress,Bathe,47,2021-10-15,0.651,0.628,9,-7.969,0,0.508,0.0602,0.303,0.373,131.984,199187,4
0j4LxNykyiQL2EFjZSU7p6,Buying Time,Lucky Daye,43,2020-05-29,0.765,0.437,5,-8.994,0,0.732,0.00331,0.167,0.667,117.99,236949,4
1n8dFOpRttrhTRZR0uw3SA,Roll Some Mo (feat. Chronixx & MediSun),"Lucky Daye, Chronixx, MediSun",36,2020-05-29,0.548,0.638,11,-6.428,1,0.0215,0.0,0.15,0.363,84.807,215890,4
118vnrWTfc2QzsmIQHCUkd,Paint It,Lucky Daye,32,2019-05-24,0.903,0.445,7,-9.402,1,0.29,5.61e-05,0.0929,0.668,97.953,252197,4
4tvw503IOIq9uc0QNYVey2,Call,Lucky Daye,36,2019-05-24,0.777,0.41,0,-6.533,1,0.687,8.27e-05,0.517,0.552,127.963,211945,4
3YoHNYFz9hCGzf7bTUpVfO,Misunderstood (Live in New Orleans),Lucky Daye,23,2020-05-29,0.471,0.259,7,-8.486,0,0.935,0.0,0.625,0.451,68.177,253749,3
7gXVlNVDu3Qmf0Sy63GqA1,Fade Away,Lucky Daye,39,2020-01-31,0.534,0.777,10,-6.301,1,0.0737,0.00113,0.166,0.625,156.057,220054,4
7tAq0hZtDzyE7KWGcRYkhS,Shoulda (feat. Babyface),"Lucky Daye, Babyface",41,2020-05-29,0.703,0.516,0,-7.55,0,0.193,1.15e-06,0.0951,0.544,92.06,217434,4
513SkKsBiM7QKEp8rVjm7A,Sunset Club,dublon,49,2023-07-05,0.696,0.486,8,-13.861,1,0.299,0.913,0.199,0.215,119.981,132539,4
6MUraCPaGkI8FG3KlWNHJk,Meanwhile,"Sango, Dave B.",42,2024-05-03,0.543,0.537,1,-8.666,1,0.607,0.0,0.234,0.51,105.823,267176,4
2QmEZAW1zKzoeA5hkheo8L,Forever 2 (Crush Mix),"Confidence Man, DJ BORING",43,2024-02-29,0.604,0.904,6,-5.395,0,0.00137,0.225,0.142,0.431,134.007,222621,4
5Jl0mQEHMn82Ed0SBuEdu8,#RICHAXXHAITIAN,"Mach-Hommy, KAYTRANADA, 03 Greedo",60,2024-05-06,0.751,0.751,4,-6.516,1,0.00796,0.0,0.155,0.468,111.924,167143,4
6i2uwDXDAnwf5Wv2XSfBnl,Trilaani Parish,"YUNGMORPHEUS, Theravada",40,2022-08-05,0.623,0.684,8,-7.261,1,0.324,0.0746,0.176,0.48,79.838,61160,4
5lzsBuyqwXg4PdLJ7udiKc,Wegahta’s Brother,Sideshow,40,2022-05-13,0.403,0.572,1,-8.733,0,0.217,0.0,0.311,0.68,132.965,149694,4
4Q4SBEa13QIbi5uHJWOXo5,Libations,"Niontay, SUIQE",38,2021-02-03,0.469,0.656,2,-7.935,1,0.592,0.0,0.291,0.892,63.738,58286,4
3fuyYaLhZ2RoP9eWpvfP1H,A New Kind Of Love - Demo,"Frou Frou, Imogen Heap, Guy Sigsworth",73,2022-04-08,0.674,0.487,9,-13.307,1,0.169,0.00411,0.127,0.329,132.97,259073,4
5JtgrxeDRTTcBsYwKoYb8v,Late Nights & Heartbreak,"Hannah Williams, The Affirmations",57,2016-11-11,0.413,0.406,7,-7.2,1,0.659,6.69e-06,0.272,0.147,85.651,255067,4
7bsqStKmTP9TgMESunVxLX,ttuctmd,SAFE,47,2023-12-22,0.64,0.281,1,-11.503,0,0.422,2.94e-05,0.129,0.136,143.524,120462,3
6OS3VD7oJgqhEKTEkkRB94,Aphid (feat. Dijon),Matt Champion,48,2024-03-22,0.684,0.546,6,-8.237,0,0.698,0.0,0.157,0.713,89.077,165360,4
6imaoKkU3JVj5TsJMZiD4G,Suede Jaw,808INK,45,2015,0.934,0.667,6,-5.294,0,0.0138,0.0091,0.447,0.554,104.249,143926,4
4WM1hvYr2NC6bQnQXcj3sH,Meat Grinder,"Madvillain, Madlib, MF DOOM",69,2004-03-24,0.571,0.717,6,-8.333,1,0.359,3.12e-06,0.797,0.881,87.54,131867,4
2N6s3852GdbqhV29or63En,"It’s Not Me, It’s You (feat. Destin Conrad)","Mahalia, DESTIN CONRAD",49,2023-07-14,0.548,0.598,11,-8.386,0,0.347,3.63e-05,0.155,0.36,136.618,225533,4
3IQ6PPDCEJBRFiqUCWeyI0,Automatic - Orion Sun Remix,"Spencer., Orion Sun",42,2021-04-27,0.647,0.459,6,-13.058,0,0.364,0.337,0.294,0.261,95.908,124736,4
3djWekEDgbhAtkXGdFNbFt,BALD!,JPEGMAFIA,58,2020-11-06,0.594,0.917,10,-2.382,1,0.0372,0.0,0.495,0.675,154.703,153932,4
79tTcoeAq2Dt2qlH3CHm3m,sangria,"easy life, Arlo Parks",55,2019-11-07,0.659,0.457,0,-10.654,0,0.448,1.31e-06,0.129,0.694,76.043,190023,4
7qRCVfjifWMt3q2MVfV8mV,I Suppose,"Knucks, Larry June, Kenny Beats",51,2023-08-31,0.76,0.783,1,-3.638,1,0.0565,7.98e-05,0.108,0.698,131.15,222600,4
6hzbRKhJHo6cfCHSnNaDS8,"God Is Fair, Sexy Nasty (feat. Kendrick Lamar)","Mac Miller, Kendrick Lamar",62,2016-09-16,0.467,0.41,2,-12.028,1,0.328,4.28e-05,0.113,0.136,95.931,500960,4
4Z5Bwienk09FUgwsMlsPwJ,Where U Goin' Tonight?,Mac Ayres,49,2021-01-08,0.67,0.721,10,-4.039,0,0.041,0.0,0.066,0.787,102.17,263555,4
0qw6ZnTxdfS9fj648bN9A5,Nxwhere,Jenevieve,45,2021-09-03,0.621,0.312,9,-10.032,0,0.372,0.0529,0.0667,0.195,133.972,197000,4
6rIXjTkphb5RB5cXGz6CyX,Shy Dancer,Galimatias,44,2020-11-20,0.839,0.475,2,-8.456,1,0.499,0.0114,0.319,0.667,123.013,171707,4
6X3fgvBtf9IIutyIJixSf6,Rewind,Cleo Sol,59,2020-03-27,0.546,0.42,5,-6.071,1,0.735,0.0477,0.183,0.644,155.854,143300,4
1mv4lh1rW1K6xhxhJmEezy,Music Sounds Better With You - Radio Edit,"Stardust, Benjamin Diamond, Alan Braxe, Thomas Bangalter",73,1998-07-20,0.729,0.662,5,-7.191,0,0.00128,0.208,0.305,0.359,124.149,260907,4
0Bs3Lwzs8y9BzKUgvFXPUx,say im ur luv,UMI,56,2022-05-26,0.794,0.571,3,-9.884,0,0.323,6.1e-05,0.103,0.809,139.956,151907,4
7bnhPW64dgFLk7OiCOqzqh,Bliss Abroad,"Masego, Sheléa",56,2020-11-13,0.748,0.342,0,-9.633,0,0.744,0.0,0.254,0.566,104.958,191958,4
5YO44oPkpH4zeinnihUpIR,Throw Some Ass,Sofi Tukker,68,2024-05-03,0.823,0.664,3,-4.678,0,0.0429,0.00162,0.0489,0.575,131.023,182424,4
5RPbT8pJDjf4LCERWd2Qgd,Scene 1,Sebastian Mikael,37,2022-10-14,0.693,0.578,8,-7.842,1,0.459,0.491,0.163,0.804,71.977,168236,4
5pLmsjigalcJqMYF14bnYq,OVER YOU,C.S. Armstrong,28,2019-02-01,0.494,0.345,7,-12.142,1,0.633,4.34e-05,0.516,0.234,78.889,91998,3
0H6CZCG2F1N3XZWNZAVqE7,BILL$,DESTIN CONRAD,48,2021-03-05,0.681,0.324,2,-8.565,0,0.399,2.32e-05,0.0754,0.431,135.088,143093,4
7JC0t0zwLGyb3gNsFlNnhF,Love Won't Bring Me Down,"Mack Keane, Walker",23,2020-02-19,0.656,0.5,9,-3.796,1,0.614,1.19e-06,0.143,0.636,81.835,165360,4
5wP5zJHc9fIQFthZCEbzLG,How Many Times,Mack Keane,20,2020-05-29,0.495,0.566,9,-7.584,1,0.943,0.00572,0.0749,0.368,169.781,169412,4
2vgqgQP2q0jHNMvh3kQjMF,SWITCH,DESTIN CONRAD,45,2023-10-27,0.761,0.675,2,-6.858,1,0.00532,0.0,0.0663,0.885,95.019,104842,4
7BUnSvQPU5m830Et7fLAZt,Rider,Mereba,55,2021-05-26,0.588,0.448,5,-11.497,0,0.793,0.567,0.0931,0.547,94.701,165187,4
6G8vNvIv840qUKTmu7GjfE,Babe Truth,Gaby Duran,32,2020-02-20,0.775,0.387,1,-11.318,1,0.0987,0.00135,0.0915,0.872,155.88,193846,4
3DFTZqtP60pY5CV2YooBeg,Naked,MALIA,58,2017-12-19,0.818,0.522,11,-7.611,0,0.781,0.000222,0.263,0.559,105.981,167339,4
7je8gjzRj8MnRHE2La5uJq,God Body (feat. Smino),"Lucky Daye, Smino",43,2022-03-10,0.722,0.66,7,-5.74,0,0.122,0.000167,0.241,0.346,104.108,201267,4
63UOF7PfgllWoBquRnNI9k,Fever,Lucky Daye,36,2022-03-10,0.657,0.643,0,-6.249,1,0.0722,0.000344,0.497,0.323,139.968,240000,4
3VK4C34RcZTcB9IAgW3hRR,Touch Somebody (Interlude),Lucky Daye,34,2022-03-10,0.47,0.322,9,-11.458,1,0.545,0.0146,0.108,0.498,77.401,97533,4
51t119U9qFdDHorI8GpNPb,Guess,Lucky Daye,50,2022-03-10,0.384,0.632,7,-6.736,0,0.447,0.00047,0.094,0.373,80.046,193173,4
1dUAu8jf6WNiHzVAvXzbEE,Intro,Lucky Daye,31,2022-03-10,0.596,0.614,5,-9.02,1,0.553,5.71e-05,0.0641,0.575,103.493,113080,4
77ThCdD7mPst10tD8ij0KR,Intermission,Lucky Daye,34,2022-03-10,0.692,0.43,4,-9.588,1,0.642,0.0237,0.263,0.351,140.538,31347,5
2Gyc6e2cLxA5hoX1NOvYnU,Say It,Tory Lanez,76,2016-08-19,0.546,0.529,11,-10.511,0,0.0869,6.37e-06,0.124,0.248,107.333,237787,4
511H8dKWslJycxmL2Yanaa,Close to me,Dj Rewrite,7,2024-04-13,0.8,0.853,0,-6.329,0,0.00923,0.693,0.0554,0.914,130.007,236295,4
0N6m8hePuBQuBHaPp2iRdA,Not Like You,"ProdbyAJ, Akonite",2,2023-03-24,0.744,0.783,0,-11.14,0,0.0129,0.399,0.0875,0.298,131.984,196364,4
2zhWJq7FX7uAILlrI8RXmY,Missin' You - Extended Edit,"Dpart, Fabian Dubz, Sarah Etheridge",2,2022-06-24,0.689,0.871,6,-6.032,0,0.0714,0.00162,0.0537,0.564,131.15,296794,4
09DifuWMDv2U9AsdtLrEma,Business As Usual (night shift mix),"Eliza Rose, MJ Cole",47,2024-04-03,0.77,0.66,5,-8.306,0,0.0625,0.0587,0.109,0.856,133.016,253960,4
6XkIQqAsFjk1XfD4L7G6qR,Fever,J. Cole,74,2024-04-05,0.805,0.548,1,-9.316,1,0.145,0.000148,0.377,0.167,99.95,142640,4
15qx6rElhY2QmikMKhJk8c,act v: there goes another vase,4batz,69,2024-05-03,0.767,0.38,8,-7.371,1,0.241,0.0,0.142,0.503,118.349,175168,4
6pMHL7A5CEPzHHKDRAAMEM,Wake Up (feat. Chris Brown),"Skylar Blatt, Chris Brown",70,2024-04-26,0.695,0.624,8,-6.559,1,0.0124,0.0,0.0978,0.294,167.053,173440,4
0T9mWwi0HmEUJ9QovxXlid,Used To Be,Lucky Daye,43,2022-03-10,0.509,0.544,5,-6.798,0,0.63,0.148,0.1,0.206,71.502,241747,4
3AvfMmfCipJLdr9OozL1bv,Tennessee (feat. Lil Nas X),"Kevin Abstract, Lil Nas X",63,2024-05-03,0.601,0.661,0,-5.719,1,0.00368,0.0,0.188,0.209,135.919,173560,4
09423JokPDJAG92SSzshnX,Ready For Love (Extended),Lucky Daye,35,2020-05-29,0.646,0.671,3,-8.217,0,0.509,0.0233,0.108,0.406,155.923,210248,4
3Ays4xPGjU0np0wkv4h5om,Try Your Fire,Lucky Daye,35,2019-05-24,0.8,0.564,7,-7.197,0,0.226,0.000127,0.0954,0.677,97.084,257557,4
76E28NSlJpO8Ee5qKuN85v,Floods,Lucky Daye,43,2019-05-24,0.555,0.448,1,-10.526,1,0.771,0.000847,0.13,0.388,80.839,325818,4
3z12s9cCSMGuCYQ04k4WCT,AM/FM,rum.gold,55,2023-04-28,0.57,0.53,11,-7.412,1,0.637,0.114,0.348,0.53,89.951,165752,4
